0.021362,-0.0028992,0.047607
0.021973,-0.0027466,0.053711
0.023041,-0.0021362,0.065918
0.023651,-0.0036621,0.057373
0.024109,-0.0056458,0.067139
0.023346,-0.0074768,0.061035
0.023804,-0.007782,0.064697
0.021667,-0.007019,0.056152
0.021515,-0.0050354,0.061035
0.02121,-0.0021362,0.057373
0.020752,-0.0010681,0.063477
0.020142,-0.00076294,0.063477
0.018768,-0.00091553,0.067139
0.018616,-0.00030518,0.062256
0.019531,0.0016785,0.061035
0.021667,0.0053406,0.054932
0.02533,0.0073242,0.048828
0.027771,0.0093079,0.050049
0.029907,0.0054932,0.046387
0.029755,0.00076294,0.047607
0.028839,-0.0013733,0.043945
0.026093,-0.0036621,0.047607
0.02533,-0.0047302,0.045166
0.024261,-0.0048828,0.041504
0.023804,-0.0050354,0.046387
0.023041,-0.0054932,0.036621
0.021362,-0.0053406,0.03418
0.020142,-0.0054932,0.036621
0.019684,-0.005188,0.040283
0.020142,-0.004425,0.036621
0.021667,-0.0018311,0.041504
0.023651,0.00091553,0.039063
0.024414,0.0030518,0.042725
0.024261,0.0024414,0.046387
0.022736,0.00076294,0.046387
0.020905,-0.00091553,0.041504
0.019226,-0.0018311,0.053711
0.019531,-0.00030518,0.053711
0.020752,0.0027466,0.053711
0.022583,0.0039673,0.062256
0.023193,0.0048828,0.058594
0.024109,0.0045776,0.061035
0.024719,0.0039673,0.067139
0.025177,0.005188,0.062256
0.026398,0.0048828,0.074463
0.028076,0.0057983,0.062256
0.028381,0.0050354,0.061035
0.02533,0.004425,0.061035
0.02533,0.0010681,2.3621
0.021667,-0.0027466,4.7742
0.017853,-0.0065613,4.9011
0.014954,-0.0088501,4.9194
0.014954,-0.0076294,4.9231
0.016479,-0.0056458,4.9231
0.018616,-0.0030518,4.9182
0.019531,-0.00076294,4.9036
0.019836,0.00045776,4.9109
0.020294,0.0016785,4.9146
0.022125,0.0033569,4.9072
0.024109,0.0062561,4.9048
0.02594,0.005188,4.9072
0.027618,0.0059509,4.9097
0.027008,0.0045776,4.9084
0.024261,0.0019836,4.9097
0.02243,-0.00061035,4.9194
0.020599,-0.002594,4.9097
0.020142,-0.0024414,4.9121
0.019836,-0.0013733,4.9133
0.020142,0.00030518,4.9146
0.019684,0.00076294,4.9182
0.018921,0.0019836,4.9316
0.018768,0.00030518,4.9268
0.018616,-0.0010681,4.9292
0.019989,-0.0018311,4.9304
0.021362,-0.0012207,4.9304
0.022583,0.00045776,4.9194
0.021667,0.0019836,4.9243
0.019684,0.0022888,4.9304
0.017548,0.0010681,4.9304
0.015564,0,4.9377
0.014343,-0.00061035,4.9329
0.015106,-0.00030518,4.9316
0.016479,0.0016785,4.9353
0.017853,0.0024414,4.9316
0.018921,0.0027466,4.9353
0.019379,0.0010681,4.9231
0.019989,-0.00045776,4.9207
0.02121,-0.0019836,4.917
0.022278,-0.0027466,4.9182
0.024109,-0.0021362,4.9146
0.024719,-0.0015259,4.9158
0.024261,-0.00030518,4.9158
0.022736,0.00015259,4.9121
0.020905,-0.00045776,4.9158
0.019684,-0.00061035,4.9109
0.019379,-0.0013733,4.895
0.019684,-0.0015259,4.9048
0.020142,-0.0016785,4.9084
0.020142,-0.0010681,4.906
0.018616,-0.00076294,4.9084
0.018311,-0.0010681,4.9072
0.018463,-0.00076294,4.9146
0.019531,-0.00091553,4.9243
0.023041,-0.00061035,4.9194
0.024109,0.0018311,4.9316
0.024567,0.0039673,4.9231
0.024414,0.007782,4.9268
0.024261,0.0090027,4.9304
0.023193,0.0090027,4.9304
0.023499,0.007782,4.9304
0.024261,0.0047302,4.9353
0.024719,0.0061035,4.9329
0.024261,0.0056458,4.9304
0.024261,0.0050354,4.9353
0.018616,0.0035095,4.9353
0.019531,-0.00045776,4.9255
0.018768,-0.0047302,4.9329
0.018768,-0.007019,4.9292
0.019073,-0.0079346,4.9268
0.019531,-0.0074768,4.9255
0.019226,-0.0064087,4.9194
0.018311,-0.0016785,4.9207
0.016937,0,4.9207
0.016785,0.00045776,4.9194
0.018311,-0.00015259,4.9243
0.018616,0,4.9133
0.02121,0.00061035,4.9084
0.02182,0.0018311,4.906
0.021667,0.0030518,4.9109
0.021515,0.0039673,4.9084
0.022278,0.0041199,4.9121
0.023346,0.0018311,4.9109
0.024567,0.0030518,4.9121
0.025635,0.002594,4.9097
0.025635,0.0032043,4.9158
0.024261,0.0028992,4.8987
0.021515,0.0042725,4.9146
0.019073,0.0032043,4.917
0.017548,0.00091553,4.8999
0.016937,-0.0015259,4.928
0.016479,-0.004425,0.056152
0.016327,-0.0056458,0.063477
0.015411,-0.0054932,0.061035
0.013428,-0.0048828,0.061035
0.013123,-0.0032043,0.06958
0.013733,-0.0028992,0.058594
0.016022,-0.0019836,0.058594
0.018768,-0.00045776,0.063477
0.020599,0.0019836,0.065918
0.022278,0.0033569,0.062256
0.021667,0.0050354,0.068359
0.023193,0.0057983,0.059814
0.022736,0.0047302,0.061035
0.022888,0.0036621,0.062256
0.023193,0.0022888,0.05127
0.022125,0.00091553,0.039063
0.020294,0.00076294,0.046387
0.017242,0.0013733,0.047607
0.014801,0.00091553,0.041504
0.013123,-0.0015259,0.043945
0.013275,-0.00076294,0.042725
0.015411,-0.0016785,0.040283
0.017853,-0.002594,0.041504
0.019684,-0.0039673,0.039063
0.020447,-0.0047302,0.046387
0.020447,-0.0045776,0.036621
0.019531,-0.0036621,0.0354
0.018158,-0.0015259,0.036621
0.018463,0.00030518,0.040283
0.019073,0.0032043,0.039063
0.019684,0.0019836,0.045166
0.019379,0.0024414,0.050049
0.018616,0.0019836,0.05249
0.0177,0.0045776,0.053711
0.019226,0.0045776,0.057373
0.020752,0.0036621,0.042725
0.02594,0.0018311,0.05127
0.025635,0.00030518,0.057373
0.025635,0,0.057373
0.024567,0.00030518,0.061035
0.021973,0.0030518,0.056152
0.020447,0.0041199,0.064697
0.018463,0.0039673,0.067139
0.019531,0.0027466,0.065918
0.02121,0.00091553,0.079346
0.02243,0,0.058594
0.021973,-0.00045776,0.061035
0.020752,0.00076294,0.05249
0.018768,0.0018311,0.050049
0.016785,0.0021362,0.047607
0.015717,0.0010681,0.05127
0.016479,0,0.045166
0.017242,-0.0013733,0.046387
0.018005,-0.0024414,0.048828
0.018616,-0.0022888,0.040283
0.019531,-0.0018311,0.028076
0.020447,-0.00091553,0.037842
0.022888,-0.00030518,0.039063
0.025024,-0.00045776,0.028076
0.028839,-0.0024414,0.037842
0.029602,-0.00091553,0.0354
0.028229,-0.00045776,0.040283
0.025024,0.00045776,0.042725
0.022736,0.0019836,0.042725
0.020599,0.0024414,0.053711
0.019531,0.0012207,0.050049
0.020294,-0.0012207,0.05127
0.021515,-0.0036621,0.05249
0.02182,-0.0045776,0.054932
0.020599,-0.0045776,0.056152
0.019989,-0.0015259,0.061035
0.019379,0.0010681,0.063477
0.019379,0.0016785,0.064697
0.021362,0.00091553,0.062256
0.021973,-0.00045776,0.063477
0.022583,-0.00091553,0.045166
0.020599,0.00091553,0.059814
0.018616,0.0035095,0.064697
0.016937,0.0038147,0.061035
0.016785,0.0024414,0.064697
0.018005,-0.00061035,0.050049
0.018768,-0.004425,0.056152
0.021667,-0.0057983,0.050049
0.021973,-0.0050354,0.050049
0.02121,-0.002594,0.063477
0.019989,0.00015259,0.041504
0.019684,0.0016785,0.042725
0.020294,0.00076294,0.042725
0.022125,-0.0012207,0.037842
0.023193,-0.0021362,0.040283
0.023193,-0.0018311,0.039063
0.021667,0.00091553,0.03418
0.019531,0.0030518,0.040283
0.017853,0.0048828,0.046387
0.017548,0.0042725,0.036621
0.018768,0.002594,0.028076
0.020752,0.0012207,0.036621
0.022583,0.00015259,0.041504
0.02243,0.0013733,0.13916
0.022125,0.0035095,4.6436
0.019836,0.0053406,4.895
0.019226,0.0048828,4.9207
0.019989,0.0047302,4.9243
0.021057,0.0022888,4.928
0.02243,0.00045776,4.9365
0.022278,0.00076294,4.9194
0.02121,0.0021362,4.9292
0.019684,0.0035095,4.9268
0.019684,0.004425,4.9304
0.020294,0.0036621,4.9329
0.021973,0.0024414,4.9353
0.023956,0.0010681,4.9402
0.024567,0.00091553,4.9353
0.023346,0.0016785,4.939
0.021057,0.0032043,4.9329
0.020142,0.0045776,4.906
0.019379,0.005188,4.9219
0.019836,0.0041199,4.9231
0.021973,0.0032043,4.9182
0.021057,0.0018311,4.917
0.020599,0.0018311,4.9133
0.020142,0.0013733,4.9158
0.018921,0.0039673,4.9146
0.019226,0.0048828,4.9133
0.020905,0.0042725,4.9182
0.02243,0.0019836,4.9084
0.022888,0.0012207,4.9048
0.02243,0.00045776,4.9109
0.020294,0.0013733,4.906
0.018616,0.0021362,4.9048
0.016632,0.0030518,4.9146
0.016479,0.0032043,4.9097
0.016785,0.0010681,4.9158
0.018158,-0.0010681,4.9268
0.020294,-0.0019836,4.9158
0.021667,-0.0015259,4.9109
0.023499,-0.00015259,4.9243
0.024872,0.0027466,4.928
0.026855,0.0057983,4.928
0.028229,0.007782,4.9341
0.028381,0.0079346,4.9292
0.027313,0.0065613,4.9329
0.025024,0.0054932,4.9292
0.022736,0.0041199,4.9329
0.018616,0.0018311,4.9365
0.016174,-0.0012207,4.9353
0.015717,-0.0048828,4.9316
0.015717,-0.0086975,4.9304
0.016632,-0.013275,4.9341
0.017548,-0.016327,4.9255
0.018005,-0.017853,4.9255
0.018005,-0.016174,4.9231
0.0177,-0.012207,4.9231
0.018005,-0.0064087,4.9304
0.018158,-0.0013733,4.906
0.019379,0.0019836,4.8962
0.019226,0.0035095,4.9072
0.019989,0.0039673,4.9121
0.021667,0.0067139,4.9072
0.023651,0.005188,4.9109
0.02594,0.0056458,4.9048
0.027466,0.0059509,4.9133
0.028992,0.0062561,4.9072
0.028076,0.0053406,4.9097
0.028534,0.0041199,4.9207
0.02655,0.0041199,4.9146
0.019836,0.0038147,4.9109
0.019226,0.0032043,4.9158
0.016479,0.0019836,4.917
0.013885,-0.0012207,4.9219
0.01358,-0.0057983,4.9255
0.012665,-0.010223,4.928
0.012207,-0.012512,4.9304
0.012817,-0.012665,4.939
0.012817,-0.011597,4.9329
0.014038,-0.0083923,4.9219
0.015411,-0.0064087,4.9304
0.015259,-0.0021362,4.9304
0.016937,-0.0027466,4.9292
0.016937,-0.0010681,4.9353
0.015869,-0.00076294,4.9329
0.016327,0.00015259,4.9353
0.015411,-0.00091553,4.9329
0.018463,-0.0015259,4.9316
0.021362,-0.005188,4.9304
0.02533,-0.0030518,4.9268
0.028992,-0.0030518,4.9194
0.031128,-0.0013733,4.9146
0.030365,-0.00076294,4.9194
0.030212,0.0030518,4.9121
0.027618,0.0041199,4.9133
0.024261,0.0048828,0.068359
0.020142,0.0030518,0.039063
0.015717,0.0013733,0.050049
0.010834,-0.0013733,0.037842
0.0073242,-0.0047302,0.021973
0.005188,-0.007019,0.039063
0.0067139,-0.0091553,0.039063
0.009613,-0.0091553,0.0354
0.013275,-0.0094604,0.040283
0.016785,-0.0076294,0.037842
0.019836,-0.0048828,0.048828
0.02121,-0.0013733,0.041504
0.020599,0.0036621,0.05127
0.020447,0.0065613,0.065918
0.019684,0.0090027,0.054932
0.019226,0.0091553,0.059814
0.02121,0.0074768,0.062256
0.019531,0.0033569,0.058594
0.019684,-0.00015259,0.061035
0.019379,-0.0022888,0.062256
0.023499,-0.0039673,0.059814
0.025635,-0.005188,0.061035
0.027313,-0.0056458,0.072021
0.026855,-0.007019,0.065918
0.026093,-0.0074768,0.05249
0.023346,-0.0065613,0.063477
0.020599,-0.0057983,0.056152
0.018158,-0.0038147,0.05249
0.017242,-0.0024414,0.054932
0.016327,-0.00076294,0.046387
0.017242,0.00076294,0.047607
0.018463,0.0018311,0.050049
0.021057,0.0022888,0.042725
0.022125,0.0021362,0.05249
0.023956,0.0027466,0.042725
0.025024,0.0035095,0.039063
0.026245,0.0039673,0.036621
0.026245,0.0041199,0.042725
0.025635,0.0035095,0.037842
0.023651,0.0016785,0.042725
0.02243,0.00091553,0.037842
0.021057,-0.00030518,0.041504
0.020752,-0.00091553,0.046387
0.02243,-0.00091553,0.041504
0.024109,0.00015259,0.024414
0.025482,0.00045776,0.045166
0.026398,0,0.047607
0.026093,-0.00015259,0.05127
0.02594,-0.00045776,0.057373
0.025635,0.00061035,0.05249
0.025024,0.0022888,0.062256
0.024109,0.0047302,0.058594
0.02243,0.0065613,0.063477
0.020599,0.007019,0.070801
0.019379,0.0062561,0.062256
0.018616,0.0059509,0.059814
0.019379,0.0057983,0.063477
0.020447,0.0067139,0.067139
0.022736,0.0082397,0.063477
0.023804,0.0085449,0.062256
0.024414,0.0079346,0.057373
0.024261,0.0064087,0.057373
0.024109,0.0054932,0.065918
0.023041,0.005188,0.05249
0.022583,0.007782,0.0354
0.021973,0.0067139,0.046387
0.021362,0.007019,0.045166
0.020599,0.0061035,0.040283
0.019073,0.0045776,0.041504
0.019226,0.0038147,0.03418
0.018158,0.0028992,0.040283
0.019684,0.0032043,0.037842
0.020599,0.0033569,0.040283
0.021362,0.0038147,0.043945
0.02243,0.0035095,0.039063
0.022736,0.0012207,0.036621
0.022125,0.0035095,0.036621
0.020752,0.0036621,0.040283
0.020294,0.0048828,0.042725
0.019989,0.005188,0.047607
0.019684,0.0056458,0.05127
0.020294,0.005188,0.043945
0.020905,0.0039673,0.062256
0.021667,0.0027466,0.058594
0.02182,0.0021362,0.045166
0.02182,0.0022888,0.058594
0.022583,0.0038147,0.05249
0.022888,0.0057983,0.057373
0.023651,0.0067139,0.063477
0.023193,0.007019,0.057373
0.021973,0.0059509,0.068359
0.020142,0.0053406,0.059814
0.018311,0.0042725,0.063477
0.018311,0.0039673,0.067139
0.018616,0.0042725,0.058594
0.019073,0.0042725,0.056152
0.020599,0.0033569,0.05249
0.021057,0.0021362,0.05127
0.021515,0.0012207,3.3752
0.021973,0.0013733,4.8242
0.023193,0.0022888,4.9084
0.023346,0.004425,4.9109
0.022278,0.005188,4.9243
0.023193,0.0062561,4.9109
0.022278,0.0045776,4.8987
0.021667,0.0018311,4.9097
0.02121,0.0013733,4.9084
0.021057,0.00061035,4.9109
0.021515,0.00091553,4.9109
0.021515,0.0016785,4.9084
0.022736,0.0019836,4.9097
0.023499,0.0015259,4.9084
0.024109,0.00076294,4.9097
0.025177,0.00091553,4.9194
0.025177,0.0022888,4.9231
0.025482,0.0033569,4.9243
0.024719,0.0038147,4.9207
0.023956,0.0036621,4.9268
0.023651,0.0022888,4.928
0.02243,0.00045776,4.9329
0.021515,-0.00030518,4.9292
0.023651,-0.00030518,4.9329
0.023956,0.00076294,4.9426
0.024261,0.0012207,4.9329
0.023499,0.002594,4.9268
0.023651,0.0021362,4.9316
0.023651,0.0022888,4.9341
0.023956,0.0022888,4.9304
0.023499,0.0030518,4.9329
0.022583,0.0042725,4.9243
0.021515,0.0050354,4.9268
0.020294,0.0059509,4.9207
0.018768,0.0056458,4.9219
0.018616,0.0045776,4.9207
0.018311,0.0033569,4.906
0.019989,0.002594,4.9121
0.02182,0.0019836,4.9146
0.023041,0.0019836,4.9084
0.024109,0.0028992,4.906
0.023956,0.0013733,4.9084
0.023956,0.00076294,4.9084
0.023193,-0.0013733,4.9133
0.026398,-0.002594,4.9231
0.022125,-0.0035095,4.9097
0.021057,-0.0045776,4.9011
0.020294,-0.0056458,4.9182
0.019989,-0.0054932,4.9121
0.019379,-0.0062561,4.9121
0.019989,-0.007782,4.9182
0.020599,-0.0079346,4.9194
0.021667,-0.0074768,4.9292
0.022888,-0.0064087,4.9268
0.023041,-0.0010681,4.9316
0.023041,-0.0015259,4.9304
0.02182,0.00076294,4.9353
0.020447,0.0019836,4.9255
0.019379,0.0018311,4.928
0.019226,0.00091553,4.9304
0.020447,-0.00015259,4.9341
0.022583,-0.0010681,4.9329
0.023346,-0.00091553,4.9329
0.024109,-0.00091553,4.9353
0.023956,-0.0018311,4.9414
0.023651,-0.0019836,4.9292
0.023804,-0.002594,4.9194
0.024109,-0.0036621,4.9194
0.024414,-0.0042725,4.9219
0.023041,-0.0061035,4.9182
0.021362,-0.0041199,4.9182
0.019836,-0.0038147,4.9084
0.018921,-0.004425,4.9146
0.017853,-0.0050354,4.9109
0.019531,-0.005188,4.9121
0.020447,-0.0053406,4.9109
0.021973,-0.004425,4.906
0.022125,-0.0016785,4.9109
0.022736,-0.0035095,4.917
0.023193,-0.00091553,4.9084
0.023956,0.0016785,4.906
0.026245,0.00076294,4.9133
0.025024,0.0010681,4.9097
0.025482,0.00091553,4.9182
0.02533,0.0016785,4.9353
0.024872,0.00061035,4.9243
0.024719,0.00045776,4.9207
0.024414,0.0010681,4.9292
0.023804,0.0013733,4.9304
0.023651,-0.00015259,4.9268
0.021973,-0.00076294,4.9341
0.020599,-0.00091553,4.9292
0.018768,-0.00015259,4.9316
0.017395,0,4.9292
0.014648,0.00045776,0.064697
0.015717,0.00091553,0.062256
0.01709,-0.00076294,0.065918
0.018158,-0.0019836,0.063477
0.021057,-0.0030518,0.058594
0.023956,-0.0039673,0.05127
0.025024,-0.0039673,0.05249
0.027008,-0.0018311,0.053711
0.028076,-0.00015259,0.05127
0.027466,0.0015259,0.047607
0.028381,0.0015259,0.057373
0.027161,0.0015259,0.045166
0.026398,0.0022888,0.026855
0.024567,0.0028992,0.039063
0.023346,0.0036621,0.037842
0.022583,0.0045776,0.036621
0.024872,0.0036621,0.042725
0.023041,0.0024414,0.032959
0.023346,0.00015259,0.041504
0.023804,-0.00030518,0.036621
0.02121,0.00030518,0.040283
0.022888,0.00061035,0.046387
0.022736,0.0019836,0.040283
0.02243,0.0028992,0.042725
0.022888,0.0027466,0.046387
0.022888,0.0022888,0.05127
0.023193,0.0018311,0.05127
0.023804,0.0021362,0.061035
0.022888,0.0024414,0.059814
0.022736,0.0032043,0.059814
0.02243,0.0027466,0.074463
0.021667,0.0016785,0.059814
0.021667,0.00045776,0.057373
0.020905,-0.00076294,0.062256
0.020142,-0.0015259,0.062256
0.02243,-0.0019836,0.058594
0.019989,-0.0024414,0.065918
0.020447,-0.0024414,0.058594
0.02121,-0.0010681,0.063477
0.023193,-0.0038147,0.057373
0.024567,-0.0045776,0.056152
0.025482,-0.004425,0.05249
0.026245,-0.0039673,0.048828
0.026703,-0.0021362,0.047607
0.026398,-0.00076294,0.042725
0.025635,0.00045776,0.042725
0.02533,0.00091553,0.042725
0.024261,0.0013733,0.042725
0.023651,0.0015259,0.040283
0.023499,0.0028992,0.031738
0.023041,0.0032043,0.05249
0.02243,0.0032043,0.040283
0.02243,0.002594,0.023193
0.02243,0.00091553,0.0354
0.022888,0.00076294,0.037842
0.022888,0.00045776,0.037842
0.023346,0.00045776,0.040283
0.023346,0.0021362,0.041504
0.023346,0.0022888,0.048828
0.023651,0.0024414,0.050049
0.022583,0.0022888,0.053711
0.021973,0.0016785,0.061035
0.020905,0.0015259,0.059814
0.020752,0.0015259,0.065918
0.021515,0.0013733,0.061035
0.02243,0.0018311,0.061035
0.022583,0.0024414,0.056152
0.022125,0.002594,0.063477
0.018463,0.0024414,0.062256
0.020905,0.0030518,0.064697
0.02121,0.0027466,0.081787
0.021973,0.0035095,0.064697
0.02243,0.0030518,0.059814
0.02243,0.0030518,0.057373
0.021973,0.0027466,0.054932
0.021362,0.0032043,0.050049
0.021057,0.0033569,0.05249
0.02121,0.0042725,0.045166
0.022125,0.0050354,0.047607
0.02243,0.0047302,0.043945
0.022888,0.005188,0.045166
0.02243,0.0056458,0.041504
0.022583,0.0062561,0.040283
0.022888,0.0067139,0.037842
0.023346,0.007019,0.036621
0.024872,0.007782,0.037842
0.02533,0.0079346,0.03418
0.026093,0.0076294,0.037842
0.024261,0.0068665,0.039063
0.022736,0.0064087,0.039063
0.02121,0.0057983,0.05127
0.019684,0.005188,0.043945
0.019684,0.0047302,0.041504
0.019989,0.0038147,0.047607
0.020142,0.0012207,0.05127
0.021362,0.00045776,0.053711
0.022125,-0.00091553,0.058594
0.023041,-0.00091553,4.4812
0.023346,-0.00091553,4.9036
0.024414,-0.00030518,4.9243
0.024872,0.00045776,4.9292
0.02533,0.0019836,4.9292
0.024414,0.0039673,4.9304
0.022888,0.0056458,4.9182
0.021362,0.0073242,4.9329
0.020905,0.007019,4.9341
0.021362,0.0074768,4.9304
0.022278,0.0071716,4.9329
0.023804,0.0067139,4.9243
0.024414,0.0056458,4.9243
0.024414,0.005188,4.9316
0.023651,0.0047302,4.9207
0.022125,0.0053406,4.917
0.020905,0.005188,4.9158
0.020599,0.0047302,4.9121
0.020447,0.0032043,4.9097
0.020752,0.0019836,4.9133
0.020752,0.00076294,4.906
0.020142,-0.00061035,4.9097
0.019836,-0.00045776,4.906
0.020142,-0.00061035,4.9109
0.020752,-0.00076294,4.9084
0.02182,-0.0012207,4.9084
0.022278,-0.0015259,4.895
0.020752,-0.0013733,4.9072
0.02121,-0.00030518,4.9133
0.019684,0.00030518,4.9146
0.018768,0.00045776,4.9243
0.018311,0.00076294,4.9194
0.018921,-0.00030518,4.9292
0.020599,-0.00030518,4.9377
0.022736,-0.00076294,4.9304
0.025024,0.00030518,4.9353
0.026093,0.0013733,4.9304
0.027008,0.0027466,4.928
0.028839,0.0028992,4.928
0.026398,0.0028992,4.9329
0.02533,0.0028992,4.9304
0.024109,0.00076294,4.939
0.021973,0.0022888,4.9316
0.019226,0.0028992,4.9353
0.018463,0.0030518,4.9304
0.016022,0.0018311,4.9243
0.016479,-0.00045776,4.939
0.017242,-0.0030518,4.9194
0.018921,-0.005188,4.9182
0.020905,-0.0080872,4.9109
0.022736,-0.0062561,4.9121
0.023193,-0.0054932,4.9109
0.023346,0,4.9158
0.022583,0.00061035,4.9194
0.021057,0.0016785,4.9109
0.020142,0.0024414,4.8889
0.018311,0.0021362,4.9036
0.019989,0.0019836,4.9109
0.020752,0.002594,4.9048
0.02243,0.0021362,4.9097
0.023041,0.0012207,4.9072
0.023956,0.00091553,4.9158
0.024261,-0.00076294,4.9097
0.023651,-0.0022888,4.9182
0.023193,-0.0035095,4.9158
0.020905,-0.0028992,4.9255
0.018616,-0.0022888,4.9109
0.016479,-0.0019836,4.9255
0.015106,-0.002594,4.9255
0.015869,-0.004425,4.9304
0.01709,-0.0057983,4.928
0.018921,-0.0057983,4.9268
0.020447,-0.0047302,4.9341
0.021362,-0.002594,4.939
0.02121,-0.0015259,4.9316
0.022125,-0.0021362,4.9414
0.022888,-0.00045776,4.9316
0.023499,0,4.9316
0.023651,-0.0010681,4.9304
0.02533,0,4.9365
0.023956,0.00076294,4.9219
0.023346,0.00045776,4.9255
0.023499,0,4.9158
0.024872,-0.00076294,4.9182
0.026093,-0.0021362,4.9158
0.027161,-0.0027466,4.9133
0.027161,-0.0010681,4.8926
0.026855,-0.0012207,4.9109
0.025635,0.00045776,4.9097
0.023193,0.0015259,4.9048
0.02121,0.0013733,4.9084
0.020447,0.0013733,4.9146
0.018921,-0.00030518,4.9109
0.017395,-0.0015259,4.9207
0.01709,-0.0019836,0.037842
0.017548,-0.0022888,0.039063
0.017853,-0.0013733,0.039063
0.018768,-0.0018311,0.046387
0.02121,-0.0016785,0.043945
0.022736,-0.0021362,0.05249
0.023651,-0.0016785,0.053711
0.024414,-0.00076294,0.057373
0.024414,0.00030518,0.056152
0.023041,0.0015259,0.061035
0.021973,0.0032043,0.058594
0.021362,0.0022888,0.062256
0.021667,0.0010681,0.061035
0.021973,-0.00061035,0.059814
0.02243,-0.0010681,0.065918
0.023651,-0.0016785,0.063477
0.023804,-0.00030518,0.064697
0.023804,0.00091553,0.062256
0.024109,0.0016785,0.061035
0.024261,0.0012207,0.065918
0.024109,0.00091553,0.057373
0.023041,0.00061035,0.05127
0.021057,0.00091553,0.046387
0.021057,0.0016785,0.050049
0.020752,0.0028992,0.041504
0.019836,0.0038147,0.043945
0.020142,0.0039673,0.039063
0.02182,0.0033569,0.042725
0.023651,0.0022888,0.040283
0.024414,0.0021362,0.039063
0.02594,0.0019836,0.037842
0.026398,0.002594,0.036621
0.026703,0.0024414,0.042725
0.026398,0.0021362,0.037842
0.02655,0.0021362,0.0354
0.02655,0.0021362,0.036621
0.02594,0.0016785,0.045166
0.024567,0.0024414,0.043945
0.024261,0.0032043,0.05249
0.023804,0.0038147,0.067139
0.022888,0.0038147,0.05127
0.023346,0.0035095,0.058594
0.023956,0.0035095,0.061035
0.024414,0.0038147,0.059814
0.024261,0.0035095,0.058594
0.024414,0.0032043,0.067139
0.023804,0.0028992,0.057373
0.02182,0.0027466,0.063477
0.02182,0.0027466,0.062256
0.019836,0.0021362,0.065918
0.018768,0.0021362,0.061035
0.017395,0.0022888,0.067139
0.016937,0.0030518,0.068359
0.016479,0.0039673,0.05249
0.016785,0.0010681,0.053711
0.017548,0.0030518,0.050049
0.019531,0.0032043,0.048828
0.021362,0.0019836,0.048828
0.022583,0.0015259,0.047607
0.023651,0.0010681,0.048828
0.024567,0.0018311,0.042725
0.024567,0.0018311,0.037842
0.024414,0.0019836,0.039063
0.024109,0.002594,0.03418
0.024414,0.0021362,0.039063
0.025177,0.00091553,0.037842
0.024567,0.0010681,0.036621
0.024719,0.0015259,0.042725
0.025177,0.0022888,0.036621
0.024719,0.0027466,0.041504
0.024567,0.002594,0.040283
0.024109,0.0012207,0.041504
0.023804,0.0019836,0.042725
0.023651,0.0013733,0.048828
0.02121,0.002594,0.056152
0.020599,0.0042725,0.05249
